from,to,species_label,individuals
DK117,NL034,0158,1
DK117,DK121,0184,1
DK117,UK077,0184,1
DK117,FR051,0184,1
DK117,NL096,0184,1
DK117,NL002,0184,1
DK117,DK121,0186,7
DK117,NL009,0186,1
DK117,NL034,0186,1
DK117,FI078,0186,1
DK117,UK001,0186,1
DK117,NL094,0186,1
DK117,NL001,0485,2
DK117,NL071,0485,1
DK117,NL009,0485,1
DK117,ES188,0493,1
DK117,FR109,0493,1
DK117,FI083,0519,1
DK117,NL002,0519,1
DK117,FI083,0541,1
DK117,FI048,0561,1
DK117,DK121,0582,3
DK117,FI028,0582,3
DK117,SE037,0582,2
DK117,FI027,0582,2
DK117,UK073,0582,2
DK117,DK125,0582,2
DK117,UK040,0582,1
DK117,UK045,0582,1
DK117,UK049,0582,1
DK117,UK011,0582,1
DK117,NL034,0582,1
DK117,NL001,0582,1
DK117,SE061,0582,1
DK117,FI083,0582,1
DK117,FI072,0582,1
DK117,FI091,0582,1
DK117,FI047,0590,3
DK117,FI027,0590,1
DK117,FI078,0590,1
DK117,FI082,0590,1
DK117,FI045,0590,1
DK117,FI083,0590,1
DK117,FI064,0590,1
DK117,SE060,0590,1
DK117,UK011,0590,1
DK117,DK130,0592,1
DK117,FI083,0592,1
DK117,FI045,0616,1
DK121,SE045,0122,1
DK121,NL078,0134,1
DK121,NL063,0134,1
DK121,SE045,0152,4
DK121,NO046,0152,2
DK121,SE052,0152,1
DK121,NO045,0152,1
DK121,NL060,0158,1
DK121,NL096,0184,1
DK121,UK001,0184,1
DK121,DK128,0186,4
DK121,UK001,0186,2
DK121,SE055,0186,1
DK121,UK051,0186,1
DK121,NL001,0206,1
DK121,UK270,0206,1
DK121,UK077,0450,5
DK121,FR060,0470,1
DK121,NL001,0485,4
DK121,UK077,0496,2
DK121,UK047,0497,1
DK121,SE005,0517,1
DK121,FI083,0519,1
DK121,SE061,0519,1
DK121,FI047,0561,1
DK121,UK220,0569,1
DK121,HU026,0575,1
DK121,FI028,0582,5
DK121,SE037,0582,2
DK121,FI083,0582,2
DK121,NL038,0582,1
DK121,UK073,0582,1
DK121,NL056,0582,1
DK121,UK039,0582,1
DK121,DK125,0582,1
DK121,FI027,0582,1
DK121,FI045,0582,1
DK121,FI041,0582,1
DK121,FI043,0582,1
DK121,FI078,0582,1
DK121,FI048,0582,1
DK121,FI045,0590,7
DK121,FI048,0590,4
DK121,FI083,0590,3
DK121,SE045,0590,2
DK121,NL044,0590,2
DK121,FI043,0590,1
DK121,FI078,0590,1
DK121,NL057,0590,1
DK121,FI027,0590,1
DK121,UK077,0590,1
DK121,FI088,0590,1
DK121,FI085,0590,1
DK121,SE037,0590,1
DK121,SE043,0590,1
DK121,NO046,0591,6
DK121,NO045,0591,2
DK121,NL001,0591,1
DK121,SE045,0591,1
DK121,UK246,0591,1
DK121,NO046,0592,3
DK121,FI041,0592,2
DK121,FI089,0592,1
DK121,DK130,0592,1
DK121,FI082,0592,1
DK121,FI020,0592,1
DK121,NO045,0592,1
DK121,DK125,0592,1
DK121,NO046,0600,6
DK121,SE043,0600,2
DK121,DK128,0600,2
DK121,NL001,0600,1
DK121,NO045,0600,1
DK121,NO044,0600,1
DK121,DK125,0600,1
DK121,NL001,0611,1
DK121,UK292,0611,1
DK121,SE061,0611,1
DK121,NO046,0615,1
DK121,UK233,0634,3
DK121,UK207,0634,2
DK121,SE049,0634,1
DK121,UK227,0636,1
DK121,UK084,0636,1
DK121,FI075,0636,1
DK123,NL040,0186,1
DK123,NL001,0206,1
DK123,PL054,0582,1
DK123,NL038,0582,1
DK123,NL010,0592,1
DK124,SE073,0072,3
DK124,SE061,0072,1
DK124,SE045,0152,11
DK124,SE059,0152,2
DK124,NL028,0152,1
DK124,SE052,0152,1
DK124,SE060,0152,1
DK124,SE057,0152,1
DK124,SE055,0186,1
DK124,SE033,0186,1
DK124,SE057,0186,1
DK124,FI059,0186,1
DK124,UK016,0186,1
DK124,FI077,0206,3
DK124,FI081,0206,2
DK124,FI082,0206,2
DK124,DK130,0206,1
DK124,NL001,0206,1
DK124,SE045,0206,1
DK124,SE049,0450,1
DK124,SE057,0470,1
DK124,SE061,0470,1
DK124,FR176,0470,1
DK124,FR061,0493,1
DK124,ES282,0493,1
DK124,SE057,0493,1
DK124,SE061,0512,1
DK124,FI078,0582,7
DK124,SE060,0582,6
DK124,FI041,0582,4
DK124,FI059,0582,2
DK124,NL052,0582,2
DK124,FI028,0582,2
DK124,FI092,0582,2
DK124,FI048,0582,2
DK124,NL011,0582,2
DK124,PL080,0582,1
DK124,FI072,0582,1
DK124,NL056,0582,1
DK124,DK130,0582,1
DK124,NL038,0582,1
DK124,SE059,0582,1
DK124,FI071,0582,1
DK124,FI077,0582,1
DK124,SE037,0582,1
DK124,NL073,0582,1
DK124,FI043,0582,1
DK124,FI068,0582,1
DK124,FI043,0590,2
DK124,FI047,0590,1
DK124,FI078,0590,1
DK124,FI042,0590,1
DK124,FI075,0590,1
DK124,FI083,0590,1
DK124,SE064,0590,1
DK124,SE060,0592,9
DK124,FI082,0592,6
DK124,DK126,0592,6
DK124,FI077,0592,2
DK124,SE049,0592,2
DK124,DK130,0592,2
DK124,PL080,0592,2
DK124,SE045,0592,1
DK124,FI041,0592,1
DK124,FI081,0592,1
DK124,FI092,0592,1
DK124,FI089,0592,1
DK124,FI080,0592,1
DK124,FI040,0592,1
DK124,DK128,0592,1
DK124,SE059,0592,1
DK124,SE073,0592,1
DK124,SE037,0592,1
DK124,FI078,0592,1
DK124,SE061,0592,1
DK124,NL058,0592,1
DK124,PL001,0592,1
DK124,DK126,0600,2
DK124,SE068,0600,2
DK124,DK130,0600,1
DK124,DK128,0600,1
DK124,SE057,0600,1
DK124,SE060,0600,1
DK124,SE045,0600,1
DK124,DK130,0616,1
DK124,SE049,0634,1
DK125,NO049,0003,1
DK125,SE045,0152,2
DK125,SE015,0154,2
DK125,SE042,0154,1
DK125,NL002,0184,1
DK125,FI077,0206,3
DK125,UK270,0206,2
DK125,FI082,0206,2
DK125,UK025,0450,1
DK125,IE054,0470,1
DK125,UK040,0485,1
DK125,NL001,0485,1
DK125,UK077,0512,1
DK125,SE019,0512,1
DK125,UK114,0529,2
DK125,FR053,0529,2
DK125,FI028,0541,1
DK125,UK073,0582,1
DK125,UK066,0582,1
DK125,UK039,0582,1
DK125,UK077,0582,1
DK125,SE037,0582,1
DK125,FI043,0582,1
DK125,FI078,0582,1
DK125,FI071,0582,1
DK125,SE042,0582,1
DK125,FI045,0590,1
DK125,SE043,0590,1
DK125,NO045,0591,1
DK125,NO046,0591,1
DK125,FI041,0591,1
DK125,SE043,0592,3
DK125,FI027,0592,1
DK125,FI041,0592,1
DK125,DK126,0592,1
DK125,DK130,0592,1
DK125,SE052,0592,1
DK125,SE045,0592,1
DK125,NL011,0592,1
DK125,NO046,0592,1
DK125,SE034,0592,1
DK125,SE019,0592,1
DK125,RU003,0592,1
DK125,NO046,0600,6
DK125,DK128,0600,4
DK125,SE043,0600,2
DK125,SE045,0600,1
DK125,FI071,0615,1
DK125,SE037,0615,1
DK125,DK128,0616,1
DK125,UK233,0634,4
DK125,UK207,0634,2
DK125,UK226,0634,1
DK126,SE063,0122,1
DK126,SE057,0152,2
DK126,SE045,0152,2
DK126,DK130,0152,1
DK126,LV004,0152,1
DK126,FI081,0152,1
DK126,UK001,0184,2
DK126,FI082,0206,2
DK126,FI077,0206,1
DK126,SE049,0206,1
DK126,FI043,0582,3
DK126,FI078,0582,2
DK126,NL073,0582,1
DK126,DK130,0582,1
DK126,FI069,0582,1
DK126,FI028,0582,1
DK126,FI067,0582,1
DK126,FI059,0582,1
DK126,FI064,0590,1
DK126,FI027,0590,1
DK126,FI075,0590,1
DK126,LT002,0590,1
DK126,SE060,0592,3
DK126,SE061,0592,2
DK126,DK130,0592,2
DK126,FI082,0592,1
DK126,FI027,0592,1
DK126,FI061,0592,1
DK126,SE057,0592,1
DK126,SE045,0592,1
DK126,PL080,0592,1
DK126,SE059,0602,1
DK126,SE060,0602,1
DK126,SE057,0602,1
DK126,FI072,0616,1
DK126,SE049,0634,1
DK127,SE073,0072,3
DK127,SE060,0186,1
DK127,FI077,0206,2
DK127,FI078,0206,1
DK127,SE073,0206,1
DK127,DK130,0493,1
DK127,FI078,0582,2
DK127,SE061,0582,1
DK127,FI048,0582,1
DK127,FI028,0582,1
DK127,FI061,0582,1
DK127,FI082,0590,3
DK127,FI075,0590,2
DK127,FI045,0590,1
DK127,SE061,0590,1
DK127,FI078,0590,1
DK127,SE073,0590,1
DK127,FI093,0591,1
DK127,FI072,0591,1
DK127,DK130,0592,1
DK127,FI078,0592,1
DK127,FI082,0592,1
DK127,SE049,0600,1
DK127,SE049,0634,2
DK128,SE045,0122,1
DK128,SE045,0152,5
DK128,SE052,0152,1
DK128,FI081,0152,1
DK128,SE031,0154,2
DK128,NL056,0161,1
DK128,SE052,0173,1
DK128,UK049,0173,1
DK128,NL002,0179,1
DK128,NL096,0179,1
DK128,UK077,0179,1
DK128,UK001,0179,1
DK128,UK001,0186,3
DK128,SE060,0186,1
DK128,SE031,0186,1
DK128,NL065,0186,1
DK128,SE034,0186,1
DK128,UK016,0186,1
DK128,FI083,0186,1
DK128,FI028,0186,1
DK128,UK016,0189,1
DK128,FI077,0206,15
DK128,UK270,0206,5
DK128,FI082,0206,5
DK128,SE043,0206,3
DK128,FI078,0206,3
DK128,FI096,0206,2
DK128,FI081,0206,2
DK128,FI046,0206,1
DK128,FI080,0206,1
DK128,SE052,0206,1
DK128,SE055,0206,1
DK128,NL001,0206,1
DK128,SE045,0206,1
DK128,FI045,0215,2
DK128,FI075,0215,1
DK128,SE049,0215,1
DK128,NL010,0450,1
DK128,NL029,0450,1
DK128,UK077,0450,1
DK128,FR034,0470,1
DK128,NL001,0485,4
DK128,UK077,0486,1
DK128,UK077,0496,1
DK128,ES148,0501,1
DK128,SE055,0512,3
DK128,UK096,0512,1
DK128,NL010,0512,1
DK128,UK195,0512,1
DK128,SE019,0512,1
DK128,FI083,0517,1
DK128,FR062,0529,1
DK128,FI083,0529,1
DK128,UK019,0538,1
DK128,FI083,0541,1
DK128,FI039,0554,1
DK128,UK220,0569,1
DK128,FI027,0582,6
DK128,FI041,0582,4
DK128,FI083,0582,2
DK128,UK073,0582,2
DK128,FI078,0582,2
DK128,FI043,0582,2
DK128,FI048,0582,2
DK128,FI028,0582,2
DK128,NL038,0582,1
DK128,SE019,0582,1
DK128,FI064,0582,1
DK128,FI045,0582,1
DK128,FI077,0582,1
DK128,FI065,0582,1
DK128,NL073,0582,1
DK128,FI042,0582,1
DK128,FI044,0582,1
DK128,FI069,0582,1
DK128,FI091,0582,1
DK128,FI045,0590,8
DK128,FI082,0590,5
DK128,FI075,0590,3
DK128,FI047,0590,3
DK128,FI048,0590,2
DK128,FI043,0590,2
DK128,FI083,0590,2
DK128,FI088,0590,2
DK128,FI028,0590,1
DK128,FI044,0590,1
DK128,FI081,0590,1
DK128,FR045,0590,1
DK128,SE043,0590,1
DK128,SE064,0590,1
DK128,NL094,0590,1
DK128,SE011,0590,1
DK128,SE043,0592,2
DK128,SE045,0592,2
DK128,FI077,0592,1
DK128,SE043,0600,2
DK128,NL020,0600,2
DK128,SE052,0600,1
DK128,DK130,0600,1
DK128,SE060,0600,1
DK128,NL028,0600,1
DK128,UK040,0600,1
DK128,NL092,0600,1
DK128,SE045,0600,1
DK128,NL020,0611,1
DK128,NL028,0611,1
DK128,ES125,0615,1
DK128,DK130,0616,1
DK128,FI072,0616,1
DK129,SE045,0152,1
DK129,PL006,0152,1
DK129,SE052,0469,1
DK129,SE061,0592,1
DK129,SE052,0624,1
DK130,NL034,0072,8
DK130,SE073,0072,4
DK130,SE062,0072,1
DK130,IT193,0072,1
DK130,IT071,0072,1
DK130,IT073,0072,1
DK130,SE049,0072,1
DK130,FR234,0072,1
DK130,IT070,0072,1
DK130,FR159,0072,1
DK130,NL050,0072,1
DK130,IT155,0072,1
DK130,PL032,0072,1
DK130,FR220,0072,1
DK130,FI080,0072,1
DK130,FI081,0072,1
DK130,IT072,0072,1
DK130,SE063,0122,2
DK130,SE053,0122,1
DK130,FR067,0122,1
DK130,SE057,0122,1
DK130,SE060,0122,1
DK130,SE063,0134,1
DK130,SE045,0152,24
DK130,SE061,0152,15
DK130,PL012,0152,11
DK130,SE073,0152,9
DK130,SE052,0152,4
DK130,SE064,0152,2
DK130,NL052,0152,2
DK130,NL056,0152,2
DK130,NL038,0152,2
DK130,LT002,0152,2
DK130,LT009,0152,1
DK130,SE043,0152,1
DK130,NL016,0152,1
DK130,NL039,0152,1
DK130,SE068,0152,1
DK130,UK073,0152,1
DK130,LT030,0152,1
DK130,LT023,0152,1
DK130,PL024,0152,1
DK130,FI096,0152,1
DK130,FI081,0152,1
DK130,DK131,0152,1
DK130,PL013,0152,1
DK130,PL032,0152,1
DK130,SE029,0152,1
DK130,SE037,0152,1
DK130,SE057,0152,1
DK130,SE031,0154,1
DK130,SE053,0154,1
DK130,SE063,0157,2
DK130,SE059,0157,2
DK130,SE033,0157,1
DK130,SE062,0157,1
DK130,SE060,0157,1
DK130,NL056,0159,2
DK130,NL024,0161,4
DK130,NL038,0161,3
DK130,ES225,0161,1
DK130,FR113,0161,1
DK130,NL015,0161,1
DK130,NL009,0161,1
DK130,SE062,0161,1
DK130,NL056,0161,1
DK130,NO049,0166,2
DK130,SE050,0167,1
DK130,NL056,0167,1
DK130,NL020,0168,1
DK130,UK066,0168,1
DK130,UK016,0173,1
DK130,FR051,0173,1
DK130,SE060,0173,1
DK130,SE055,0173,1
DK130,UK001,0179,4
DK130,LV018,0182,1
DK130,UK001,0184,14
DK130,SE055,0184,5
DK130,NL002,0184,4
DK130,NL044,0184,4
DK130,NL094,0184,3
DK130,NL051,0184,3
DK130,NL001,0184,2
DK130,NL096,0184,2
DK130,UK016,0184,1
DK130,FI083,0184,1
DK130,FR239,0184,1
DK130,UK002,0184,1
DK130,NL040,0184,1
DK130,SE055,0186,20
DK130,UK001,0186,7
DK130,UK011,0186,4
DK130,UK016,0186,4
DK130,NL078,0186,3
DK130,PL032,0186,2
DK130,FI083,0186,2
DK130,NL002,0186,2
DK130,NL013,0186,2
DK130,NL094,0186,2
DK130,NL028,0186,2
DK130,SE033,0186,2
DK130,SE031,0186,1
DK130,SE061,0186,1
DK130,NL020,0186,1
DK130,SE023,0186,1
DK130,NL065,0186,1
DK130,IT033,0186,1
DK130,LV018,0186,1
DK130,NL008,0186,1
DK130,UK077,0186,1
DK130,NL056,0186,1
DK130,SE071,0186,1
DK130,FR051,0189,1
DK130,UK016,0189,1
DK130,SE055,0189,1
DK130,NL044,0189,1
DK130,NL051,0189,1
DK130,NL094,0189,1
DK130,LV018,0194,1
DK130,NL038,0194,1
DK130,UK001,0194,1
DK130,SE061,0194,1
DK130,LV018,0198,2
DK130,UK001,0198,1
DK130,FR023,0198,1
DK130,LV052,0203,7
DK130,LV018,0203,3
DK130,FI077,0203,2
DK130,FI047,0203,2
DK130,UK001,0203,2
DK130,FI094,0203,1
DK130,FI009,0203,1
DK130,NL001,0203,1
DK130,SE070,0203,1
DK130,PL054,0203,1
DK130,PL013,0203,1
DK130,FI077,0206,24
DK130,NL001,0206,12
DK130,FI082,0206,9
DK130,FI078,0206,8
DK130,FI096,0206,6
DK130,FI080,0206,4
DK130,FI081,0206,3
DK130,SE049,0206,3
DK130,FI089,0206,2
DK130,FI045,0206,1
DK130,FI045,0215,1
DK130,FI027,0215,1
DK130,FI059,0218,2
DK130,FI045,0221,1
DK130,SE061,0221,1
DK130,NL020,0424,1
DK130,NL096,0424,1
DK130,SE061,0429,3
DK130,UK001,0429,2
DK130,FR214,0429,1
DK130,NL068,0429,1
DK130,NL013,0429,1
DK130,NL020,0429,1
DK130,NL096,0429,1
DK130,FI070,0429,1
DK130,NL001,0450,1
DK130,SE055,0450,1
DK130,FR030,0450,1
DK130,SE061,0450,1
DK130,NL020,0450,1
DK130,UK077,0450,1
DK130,NL028,0450,1
DK130,NL002,0450,1
DK130,FR060,0450,1
DK130,FR023,0456,1
DK130,NL015,0456,1
DK130,FR129,0456,1
DK130,FR032,0456,1
DK130,FR104,0456,1
DK130,FR045,0456,1
DK130,FR101,0456,1
DK130,PT021,0456,1
DK130,NL068,0456,1
DK130,FR051,0456,1
DK130,SE055,0456,1
DK130,FR060,0470,2
DK130,FR045,0470,1
DK130,SE059,0470,1
DK130,NL001,0485,1
DK130,UK077,0486,1
DK130,SE061,0493,2
DK130,FR134,0493,1
DK130,FR025,0493,1
DK130,SE057,0493,1
DK130,FR181,0493,1
DK130,UK061,0493,1
DK130,ES223,0493,1
DK130,FR101,0493,1
DK130,FI045,0493,1
DK130,SE061,0496,1
DK130,SE055,0496,1
DK130,SE055,0509,1
DK130,SE055,0512,13
DK130,SE061,0512,6
DK130,UK002,0512,1
DK130,UK077,0512,1
DK130,IE068,0512,1
DK130,NL014,0512,1
DK130,NL010,0512,1
DK130,SE061,0517,2
DK130,NL088,0517,1
DK130,SE061,0519,3
DK130,FR060,0519,1
DK130,FR145,0519,1
DK130,NL003,0519,1
DK130,FI081,0529,1
DK130,FI039,0541,1
DK130,IT193,0546,1
DK130,FR101,0546,1
DK130,SE055,0546,1
DK130,SE061,0546,1
DK130,FR239,0546,1
DK130,ES223,0546,1
DK130,FI039,0546,1
DK130,FI083,0546,1
DK130,FR134,0553,1
DK130,SE033,0554,1
DK130,FR234,0554,1
DK130,SE061,0554,1
DK130,SE019,0554,1
DK130,NL068,0554,1
DK130,SE052,0556,1
DK130,SE061,0556,1
DK130,SE060,0582,17
DK130,FI078,0582,15
DK130,SE061,0582,12
DK130,UK073,0582,6
DK130,NL044,0582,4
DK130,NL040,0582,3
DK130,NL073,0582,3
DK130,SE037,0582,3
DK130,NL001,0582,3
DK130,FI048,0582,3
DK130,FI069,0582,2
DK130,FI043,0582,2
DK130,FI065,0582,2
DK130,FI028,0582,2
DK130,NL034,0582,2
DK130,NL038,0582,2
DK130,FR051,0582,1
DK130,UK058,0582,1
DK130,LT030,0582,1
DK130,UK016,0582,1
DK130,UK074,0582,1
DK130,FI071,0582,1
DK130,UK077,0582,1
DK130,LT009,0582,1
DK130,LT005,0582,1
DK130,SE007,0582,1
DK130,NL089,0582,1
DK130,LT032,0582,1
DK130,NL082,0582,1
DK130,FR060,0582,1
DK130,NL042,0582,1
DK130,LT054,0582,1
DK130,UK014,0582,1
DK130,SE052,0582,1
DK130,UK001,0582,1
DK130,ES087,0582,1
DK130,NL016,0582,1
DK130,UK039,0582,1
DK130,UK007,0582,1
DK130,SE055,0582,1
DK130,SE050,0582,1
DK130,NL090,0582,1
DK130,NL009,0582,1
DK130,FI045,0582,1
DK130,FI092,0582,1
DK130,FI027,0582,1
DK130,FI077,0582,1
DK130,RU225,0582,1
DK130,FI091,0582,1
DK130,FI076,0582,1
DK130,FI073,0582,1
DK130,PT021,0582,1
DK130,FI085,0582,1
DK130,SE073,0590,6
DK130,SE061,0590,4
DK130,NL001,0590,3
DK130,SE060,0590,3
DK130,FI078,0590,3
DK130,FI083,0590,3
DK130,UK039,0590,2
DK130,SE050,0590,2
DK130,FR062,0590,2
DK130,UK077,0590,2
DK130,FI064,0590,2
DK130,FI077,0590,2
DK130,FI048,0590,1
DK130,FI045,0590,1
DK130,FI082,0590,1
DK130,NL044,0590,1
DK130,SE045,0590,1
DK130,UK073,0590,1
DK130,FI043,0590,1
DK130,SE049,0590,1
DK130,FI080,0590,1
DK130,FI047,0590,1
DK130,FI075,0590,1
DK130,PL012,0590,1
DK130,FR040,0590,1
DK130,FI073,0590,1
DK130,SE068,0590,1
DK130,UK006,0590,1
DK130,UK014,0590,1
DK130,NL055,0590,1
DK130,FR034,0590,1
DK130,SE037,0590,1
DK130,SE064,0590,1
DK130,SE052,0590,1
DK130,NL040,0590,1
DK130,NL042,0590,1
DK130,UK007,0590,1
DK130,FI083,0591,1
DK130,SE070,0591,1
DK130,FI045,0591,1
DK130,FI082,0592,6
DK130,SE061,0592,6
DK130,SE059,0592,3
DK130,PL012,0592,3
DK130,FI078,0592,2
DK130,SE073,0592,2
DK130,SE065,0592,2
DK130,SE060,0592,2
DK130,SE049,0592,2
DK130,NL010,0592,2
DK130,FI077,0592,1
DK130,FI075,0592,1
DK130,FI081,0592,1
DK130,NL013,0592,1
DK130,NL009,0592,1
DK130,PL001,0592,1
DK130,NL016,0592,1
DK130,NL001,0592,1
DK130,NL031,0592,1
DK130,SE055,0592,1
DK130,NL011,0592,1
DK130,FI072,0592,1
DK130,PL013,0592,1
DK130,SE049,0600,4
DK130,PL002,0600,1
DK130,NL020,0600,1
DK130,FI077,0600,1
DK130,SE060,0600,1
DK130,SE064,0600,1
DK130,FI081,0600,1
DK130,FI089,0600,1
DK130,FI096,0600,1
DK130,FI045,0615,1
DK130,NL034,0615,1
DK130,NL015,0616,2
DK130,NL020,0616,1
DK130,SE061,0616,1
DK130,NL001,0616,1
DK130,SE064,0616,1
DK130,SE054,0616,1
DK130,FR045,0624,1
DK130,NL020,0624,1
DK130,SE049,0634,1
DK130,FI075,0636,1
DK131,SE064,0072,2
DK131,SE073,0072,2
DK131,SE049,0072,1
DK131,FI080,0072,1
DK131,UA054,0134,1
DK131,PL002,0152,16
DK131,PL012,0152,7
DK131,PL012,0154,1
DK131,NL034,0159,2
DK131,FI078,0179,1
DK131,NL002,0184,1
DK131,NL063,0186,1
DK131,NL065,0186,1
DK131,NL051,0186,1
DK131,SE049,0215,2
DK131,FI074,0218,1
DK131,NL068,0429,1
DK131,LT030,0582,1
DK131,UK016,0582,1
DK131,NL013,0582,1
DK131,LT032,0582,1
DK131,LT002,0582,1
DK131,FI078,0582,1
DK131,FI063,0582,1
DK131,FI092,0592,1
DK131,EE073,0592,1
DK131,FI028,0592,1
DK131,PL009,0592,1
DK131,PL013,0592,1
DK131,SE049,0600,3
DK131,PL014,0600,1
DK131,SE049,0634,43
DK131,SE027,0634,1
DK131,SE012,0634,1
DK131,FI045,0636,1
DK131,FI075,0636,1
DK131,FI045,0638,2
DK131,SE064,0638,1
EE001,FI080,0072,2
EE001,NL060,0167,1
EE001,UK001,0184,1
EE001,FI077,0223,1
EE001,FI083,0493,1
EE001,FI078,0582,4
EE001,NL094,0582,1
EE001,FI076,0582,1
EE001,FI082,0592,1
EE001,SE049,0634,3
EE001,FI075,0636,1
EE001,FI077,0638,1
EE002,UK001,0184,1
EE002,FI076,0582,1
EE002,FI082,0590,1
EE009,SE055,0186,1
EE009,HU032,0433,21
EE009,FR070,0433,4
EE009,EE067,0433,4
EE009,FI069,0433,2
EE009,HU026,0433,2
EE009,RO028,0433,1
EE009,FI059,0433,1
EE009,EE069,0433,1
EE009,FI062,0590,1
EE009,FI077,0638,2
EE011,FI078,0582,1
EE011,PL080,0592,1
EE011,FI082,0592,1
EE012,NL024,0167,1
EE012,NL009,0167,1
EE012,UK001,0184,1
EE012,FI078,0582,1
EE012,FI063,0591,1
EE012,PL080,0592,1
EE012,FI082,0592,1
EE012,FI081,0600,1
EE012,FI027,0606,1
EE012,RU224,0616,1
EE012,SE049,0634,1
EE013,FI081,0152,1
EE013,NL060,0167,1
EE013,SE050,0167,1
EE013,PL080,0582,1
EE013,NL044,0582,1
EE013,FI084,0582,1
EE013,FI078,0582,1
EE013,FI088,0590,1
EE013,FI078,0590,1
EE013,FI072,0590,1
EE013,FI027,0591,1
EE013,FI082,0592,1
EE013,FI082,0600,1
EE013,FI089,0636,1
EE013,FI077,0638,1
EE015,SE055,0186,1
EE015,NL056,0582,1
EE015,SE055,0582,1
EE015,FI062,0592,1
EE016,NL060,0167,1
EE016,PL080,0582,1
EE016,SE060,0582,1
EE016,FI078,0582,1
EE016,FI082,0592,2
EE016,FI080,0592,1
EE020,NL060,0167,1
EE020,UK001,0179,1
EE020,SE055,0186,1
EE020,NL096,0189,1
EE020,NL096,0194,1
EE020,LV018,0198,2
EE020,FI078,0429,1
EE020,ES279,0433,1
EE020,ES205,0433,1
EE020,FI082,0529,1
EE020,NL038,0582,2
EE020,PL080,0582,1
EE020,LT001,0582,1
EE020,NL056,0582,1
EE020,FI078,0582,1
EE020,FI083,0591,1
EE020,FI082,0592,3
EE020,PL080,0592,2
EE020,FI083,0592,1
EE021,SE073,0072,1
EE021,SE055,0186,1
EE021,PL032,0186,1
EE021,NL068,0590,1
EE021,SE049,0634,1
EE026,HU032,0433,2
EE026,FI071,0582,1
EE026,FI082,0592,2
EE026,FI077,0600,1
EE030,HR009,0072,2
EE030,FI082,0072,1
EE030,HR008,0072,1
EE030,FR272,0072,1
EE030,PL061,0072,1
EE030,LT006,0072,1
EE030,HU009,0072,1
EE030,FI070,0095,1
EE030,LT002,0152,1
EE030,SE055,0179,1
EE030,UK014,0184,1
EE030,UK001,0184,1
EE030,LV018,0186,1
EE030,UK001,0186,1
EE030,NL002,0189,1
EE030,NL096,0189,1
EE030,PL080,0582,3
EE030,UK073,0582,2
EE030,NL056,0582,2
EE030,NL058,0582,1
EE030,LT003,0582,1
EE030,NL038,0582,1
EE030,SE060,0582,1
EE030,FI072,0582,1
EE030,LV018,0582,1
EE030,FI057,0582,1
EE030,FI078,0582,1
EE030,NL001,0582,1
EE030,NL044,0590,1
EE030,FI081,0591,1
EE030,FI082,0592,3
EE030,FI077,0592,2
EE030,FI081,0592,1
EE030,FI089,0592,1
EE030,PL080,0592,1
EE030,FI027,0606,1
EE030,SE027,0636,1
EE030,RU224,0636,1
EE030,FI072,0636,1
EE031,NL013,0512,1
EE031,FI078,0582,1
EE031,NL068,0590,1
EE032,NL076,0493,1
EE034,SE060,0186,1
EE034,SE019,0186,1
EE034,NL001,0186,1
EE034,FI078,0582,1
EE034,FI073,0582,1
EE034,FI082,0590,1
EE034,FI082,0592,2
EE035,FI075,0590,1
EE036,NL001,0159,1
EE036,UK001,0184,2
EE036,NL001,0184,1
EE036,NL051,0186,1
EE036,NL019,0186,1
EE036,NL038,0582,1
EE036,FI082,0606,1
EE038,NL073,0186,1
EE038,FI082,0592,1
EE039,NL021,0159,1
EE039,SE055,0186,1
EE039,NL076,0493,1
EE039,HU018,0529,1
EE039,PL080,0582,4
EE039,FI078,0582,3
EE039,SE060,0582,2
EE039,NL038,0582,1
EE039,FI071,0582,1
EE039,FI070,0582,1
EE040,NL044,0184,2
EE040,NL040,0184,1
EE040,UK001,0184,1
EE040,SE055,0186,1
EE040,NL094,0189,1
EE040,SE055,0203,1
EE040,NL044,0582,1
EE040,FI078,0582,1
EE041,NL048,0159,1
EE041,UK001,0186,1
EE041,FI077,0582,1
EE041,FI071,0582,1
EE041,FI078,0590,1
EE041,FI082,0606,1
EE042,SE060,0582,1
EE043,SE060,0186,1
EE043,FI077,0186,1
EE045,UK001,0184,1
EE045,FI028,0186,1
EE045,NL001,0206,1
EE045,FI083,0517,1
EE045,FI078,0582,2
EE045,FI075,0590,1
EE045,FI082,0592,3
EE045,FI061,0592,3
EE045,FI063,0592,1
EE045,FI067,0592,1
EE045,FI072,0592,1
EE045,FI082,0600,1
EE045,FI082,0606,1
EE045,FI082,0615,1
EE045,FI077,0638,1
EE049,SE049,0072,1
EE049,PL012,0152,1
EE049,UK001,0184,1
EE049,PL013,0512,1
EE049,SE055,0512,1
EE049,FI078,0582,1
EE049,SE060,0582,1
EE049,FI045,0590,1
EE049,FI082,0592,1
EE049,PL080,0592,1
EE049,FI082,0600,1
EE049,FI027,0606,1
EE049,SE049,0634,1
EE054,NL056,0159,1
EE054,SE033,0186,1
EE054,SE055,0186,1
EE054,UK001,0186,1
EE054,FI064,0218,1
EE054,NL013,0582,1
EE054,FI071,0590,1
EE055,PL012,0152,1
EE055,SE055,0186,2
EE055,FI078,0582,1
EE059,LT023,0152,1
