"species_1","species_2","distance"
"Anser_anser","Rissa_tridactyla",0.229098051786423
"Anser_anser","Scolopax_rusticola",0.229098051786423
"Anser_anser","Somateria_mollissima",0.158329948782921
"Anser_anser","Stercorarius_skua",0.229098051786423
"Anser_anser","Sterna_hirundo",0.229098051786423
"Anser_anser","Sterna_paradisaea",0.229098051786423
"Anser_anser","Sternula_albifrons",0.229098051786423
"Anser_anser","Tachybaptus_ruficollis",0.229098051786423
"Anser_anser","Tadorna_tadorna",0.158329948782921
"Anser_anser","Thalasseus_sandvicensis",0.229098051786423
"Anser_anser","Tringa_erythropus",0.229098051786423
"Anser_anser","Tringa_glareola",0.229098051786423
"Anser_anser","Tringa_nebularia",0.229098051786423
"Anser_anser","Tringa_ochropus",0.229098051786423
"Anser_anser","Tringa_totanus",0.229098051786423
"Anser_anser","Uria_aalge",0.229098051786423
"Anser_anser","Vanellus_vanellus",0.229098051786423
"Anser_brachyrhynchus","Anser_fabalis",0.0234930273145437
"Anser_brachyrhynchus","Ardea_cinerea",0.229098051786423
"Anser_brachyrhynchus","Ardea_purpurea",0.229098051786423
"Anser_brachyrhynchus","Arenaria_interpres",0.229098051786423
"Anser_brachyrhynchus","Aythya_ferina",0.158329948782921
"Anser_brachyrhynchus","Aythya_fuligula",0.158329948782921
"Anser_brachyrhynchus","Botaurus_stellaris",0.229098051786423
"Anser_brachyrhynchus","Branta_bernicla",0.0872013568878174
"Anser_brachyrhynchus","Branta_canadensis",0.0872013568878174
"Anser_brachyrhynchus","Branta_leucopsis",0.0872013568878174
"Anser_brachyrhynchus","Bucephala_clangula",0.158329948782921
"Anser_brachyrhynchus","Calidris_alba",0.229098051786423
"Anser_brachyrhynchus","Calidris_alpina",0.229098051786423
"Anser_brachyrhynchus","Calidris_canutus",0.229098051786423
"Anser_brachyrhynchus","Calidris_ferruginea",0.229098051786423
"Anser_brachyrhynchus","Calidris_minuta",0.229098051786423
"Anser_brachyrhynchus","Cepphus_grylle",0.229098051786423
"Anser_brachyrhynchus","Charadrius_alexandrinus",0.229098051786423
"Anser_brachyrhynchus","Charadrius_dubius",0.229098051786423
"Anser_brachyrhynchus","Charadrius_hiaticula",0.229098051786423
"Anser_brachyrhynchus","Chlidonias_niger",0.229098051786423
"Anser_brachyrhynchus","Ciconia_ciconia",0.229098051786423
"Anser_brachyrhynchus","Cygnus_columbianus",0.106364198029041
"Anser_brachyrhynchus","Cygnus_cygnus",0.106364198029041
"Anser_brachyrhynchus","Cygnus_olor",0.106364198029041
"Anser_brachyrhynchus","Fulica_atra",0.229098051786423
"Anser_brachyrhynchus","Gallinago_gallinago",0.229098051786423
"Anser_brachyrhynchus","Gallinula_chloropus",0.229098051786423
"Anser_brachyrhynchus","Grus_grus",0.229098051786423
"Anser_brachyrhynchus","Haematopus_ostralegus",0.229098051786423
"Anser_brachyrhynchus","Hydroprogne_caspia",0.229098051786423
"Anser_brachyrhynchus","Larus_argentatus",0.229098051786423
"Anser_brachyrhynchus","Larus_canus",0.229098051786423
"Anser_brachyrhynchus","Larus_fuscus",0.229098051786423
"Anser_brachyrhynchus","Larus_marinus",0.229098051786423
"Anser_brachyrhynchus","Larus_melanocephalus",0.229098051786423
"Anser_brachyrhynchus","Larus_ridibundus",0.229098051786423
"Anser_brachyrhynchus","Limosa_lapponica",0.229098051786423
"Anser_brachyrhynchus","Limosa_limosa",0.229098051786423
"Anser_brachyrhynchus","Lymnocryptes_minimus",0.229098051786423
"Anser_brachyrhynchus","Mergus_merganser",0.158329948782921
"Anser_brachyrhynchus","Mergus_serrator",0.158329948782921
"Anser_brachyrhynchus","Morus_bassanus",0.229098051786423
"Anser_brachyrhynchus","Numenius_arquata",0.229098051786423
"Anser_brachyrhynchus","Numenius_phaeopus",0.229098051786423
"Anser_brachyrhynchus","Nycticorax_nycticorax",0.229098051786423
"Anser_brachyrhynchus","Phalacrocorax_aristotelis",0.229098051786423
"Anser_brachyrhynchus","Phalacrocorax_carbo",0.229098051786423
"Anser_brachyrhynchus","Philomachus_pugnax",0.229098051786423
"Anser_brachyrhynchus","Platalea_leucorodia",0.229098051786423
"Anser_brachyrhynchus","Pluvialis_apricaria",0.229098051786423
"Anser_brachyrhynchus","Pluvialis_squatarola",0.229098051786423
"Anser_brachyrhynchus","Podiceps_cristatus",0.229098051786423
"Anser_brachyrhynchus","Rallus_aquaticus",0.229098051786423
"Anser_brachyrhynchus","Recurvirostra_avosetta",0.229098051786423
"Anser_brachyrhynchus","Rissa_tridactyla",0.229098051786423
"Anser_brachyrhynchus","Scolopax_rusticola",0.229098051786423
"Anser_brachyrhynchus","Somateria_mollissima",0.158329948782921
"Anser_brachyrhynchus","Stercorarius_skua",0.229098051786423
"Anser_brachyrhynchus","Sterna_hirundo",0.229098051786423
"Anser_brachyrhynchus","Sterna_paradisaea",0.229098051786423
"Anser_brachyrhynchus","Sternula_albifrons",0.229098051786423
"Anser_brachyrhynchus","Tachybaptus_ruficollis",0.229098051786423
"Anser_brachyrhynchus","Tadorna_tadorna",0.158329948782921
"Anser_brachyrhynchus","Thalasseus_sandvicensis",0.229098051786423
"Anser_brachyrhynchus","Tringa_erythropus",0.229098051786423
"Anser_brachyrhynchus","Tringa_glareola",0.229098051786423
"Anser_brachyrhynchus","Tringa_nebularia",0.229098051786423
"Anser_brachyrhynchus","Tringa_ochropus",0.229098051786423
"Anser_brachyrhynchus","Tringa_totanus",0.229098051786423
"Anser_brachyrhynchus","Uria_aalge",0.229098051786423
"Anser_brachyrhynchus","Vanellus_vanellus",0.229098051786423
"Anser_fabalis","Ardea_cinerea",0.229098051786423
"Anser_fabalis","Ardea_purpurea",0.229098051786423
"Anser_fabalis","Arenaria_interpres",0.229098051786423
"Anser_fabalis","Aythya_ferina",0.158329948782921
"Anser_fabalis","Aythya_fuligula",0.158329948782921
"Anser_fabalis","Botaurus_stellaris",0.229098051786423
"Anser_fabalis","Branta_bernicla",0.0872013568878174
"Anser_fabalis","Branta_canadensis",0.0872013568878174
"Anser_fabalis","Branta_leucopsis",0.0872013568878174
"Anser_fabalis","Bucephala_clangula",0.158329948782921
"Anser_fabalis","Calidris_alba",0.229098051786423
"Anser_fabalis","Calidris_alpina",0.229098051786423
"Anser_fabalis","Calidris_canutus",0.229098051786423
"Anser_fabalis","Calidris_ferruginea",0.229098051786423
"Anser_fabalis","Calidris_minuta",0.229098051786423
"Anser_fabalis","Cepphus_grylle",0.229098051786423
"Anser_fabalis","Charadrius_alexandrinus",0.229098051786423
"Anser_fabalis","Charadrius_dubius",0.229098051786423
"Anser_fabalis","Charadrius_hiaticula",0.229098051786423
"Anser_fabalis","Chlidonias_niger",0.229098051786423
"Anser_fabalis","Ciconia_ciconia",0.229098051786423
"Anser_fabalis","Cygnus_columbianus",0.106364198029041
"Anser_fabalis","Cygnus_cygnus",0.106364198029041
"Anser_fabalis","Cygnus_olor",0.106364198029041
"Anser_fabalis","Fulica_atra",0.229098051786423
"Anser_fabalis","Gallinago_gallinago",0.229098051786423
"Anser_fabalis","Gallinula_chloropus",0.229098051786423
"Anser_fabalis","Grus_grus",0.229098051786423
"Anser_fabalis","Haematopus_ostralegus",0.229098051786423
"Anser_fabalis","Hydroprogne_caspia",0.229098051786423
"Anser_fabalis","Larus_argentatus",0.229098051786423
"Anser_fabalis","Larus_canus",0.229098051786423
"Anser_fabalis","Larus_fuscus",0.229098051786423
"Anser_fabalis","Larus_marinus",0.229098051786423
"Anser_fabalis","Larus_melanocephalus",0.229098051786423
"Anser_fabalis","Larus_ridibundus",0.229098051786423
"Anser_fabalis","Limosa_lapponica",0.229098051786423
"Anser_fabalis","Limosa_limosa",0.229098051786423
"Anser_fabalis","Lymnocryptes_minimus",0.229098051786423
"Anser_fabalis","Mergus_merganser",0.158329948782921
"Anser_fabalis","Mergus_serrator",0.158329948782921
"Anser_fabalis","Morus_bassanus",0.229098051786423
"Anser_fabalis","Numenius_arquata",0.229098051786423
"Anser_fabalis","Numenius_phaeopus",0.229098051786423
"Anser_fabalis","Nycticorax_nycticorax",0.229098051786423
"Anser_fabalis","Phalacrocorax_aristotelis",0.229098051786423
"Anser_fabalis","Phalacrocorax_carbo",0.229098051786423
"Anser_fabalis","Philomachus_pugnax",0.229098051786423
"Anser_fabalis","Platalea_leucorodia",0.229098051786423
"Anser_fabalis","Pluvialis_apricaria",0.229098051786423
"Anser_fabalis","Pluvialis_squatarola",0.229098051786423
"Anser_fabalis","Podiceps_cristatus",0.229098051786423
"Anser_fabalis","Rallus_aquaticus",0.229098051786423
"Anser_fabalis","Recurvirostra_avosetta",0.229098051786423
"Anser_fabalis","Rissa_tridactyla",0.229098051786423
"Anser_fabalis","Scolopax_rusticola",0.229098051786423
"Anser_fabalis","Somateria_mollissima",0.158329948782921
"Anser_fabalis","Stercorarius_skua",0.229098051786423
"Anser_fabalis","Sterna_hirundo",0.229098051786423
"Anser_fabalis","Sterna_paradisaea",0.229098051786423
"Anser_fabalis","Sternula_albifrons",0.229098051786423
"Anser_fabalis","Tachybaptus_ruficollis",0.229098051786423
"Anser_fabalis","Tadorna_tadorna",0.158329948782921
"Anser_fabalis","Thalasseus_sandvicensis",0.229098051786423
"Anser_fabalis","Tringa_erythropus",0.229098051786423
"Anser_fabalis","Tringa_glareola",0.229098051786423
"Anser_fabalis","Tringa_nebularia",0.229098051786423
"Anser_fabalis","Tringa_ochropus",0.229098051786423
"Anser_fabalis","Tringa_totanus",0.229098051786423
"Anser_fabalis","Uria_aalge",0.229098051786423
"Anser_fabalis","Vanellus_vanellus",0.229098051786423
"Ardea_cinerea","Ardea_purpurea",0.0234930273145437
"Ardea_cinerea","Arenaria_interpres",0.202932327985764
"Ardea_cinerea","Aythya_ferina",0.229098051786423
"Ardea_cinerea","Aythya_fuligula",0.229098051786423
"Ardea_cinerea","Botaurus_stellaris",0.0670372098684311
"Ardea_cinerea","Branta_bernicla",0.229098051786423
"Ardea_cinerea","Branta_canadensis",0.229098051786423
"Ardea_cinerea","Branta_leucopsis",0.229098051786423
"Ardea_cinerea","Bucephala_clangula",0.229098051786423
"Ardea_cinerea","Calidris_alba",0.202932327985764
"Ardea_cinerea","Calidris_alpina",0.202932327985764
"Ardea_cinerea","Calidris_canutus",0.202932327985764
"Ardea_cinerea","Calidris_ferruginea",0.202932327985764
"Ardea_cinerea","Calidris_minuta",0.202932327985764
"Ardea_cinerea","Cepphus_grylle",0.202932327985764
"Ardea_cinerea","Charadrius_alexandrinus",0.202932327985764
"Ardea_cinerea","Charadrius_dubius",0.202932327985764
"Ardea_cinerea","Charadrius_hiaticula",0.202932327985764
"Ardea_cinerea","Chlidonias_niger",0.202932327985764
"Ardea_cinerea","Ciconia_ciconia",0.124575473368168
"Ardea_cinerea","Cygnus_columbianus",0.229098051786423
"Ardea_cinerea","Cygnus_cygnus",0.229098051786423
"Ardea_cinerea","Cygnus_olor",0.229098051786423
"Ardea_cinerea","Fulica_atra",0.141882419586182
"Ardea_cinerea","Gallinago_gallinago",0.202932327985764
"Ardea_cinerea","Gallinula_chloropus",0.141882419586182
"Ardea_cinerea","Grus_grus",0.141882419586182
"Ardea_cinerea","Haematopus_ostralegus",0.202932327985764
"Ardea_cinerea","Hydroprogne_caspia",0.202932327985764
"Ardea_cinerea","Larus_argentatus",0.202932327985764
"Ardea_cinerea","Larus_canus",0.202932327985764
"Ardea_cinerea","Larus_fuscus",0.202932327985764
"Ardea_cinerea","Larus_marinus",0.202932327985764
"Ardea_cinerea","Larus_melanocephalus",0.202932327985764
"Ardea_cinerea","Larus_ridibundus",0.202932327985764
"Ardea_cinerea","Limosa_lapponica",0.202932327985764
"Ardea_cinerea","Limosa_limosa",0.202932327985764
"Ardea_cinerea","Lymnocryptes_minimus",0.202932327985764
"Ardea_cinerea","Mergus_merganser",0.229098051786423
"Ardea_cinerea","Mergus_serrator",0.229098051786423
"Ardea_cinerea","Morus_bassanus",0.106364198029041
"Ardea_cinerea","Numenius_arquata",0.202932327985764
"Ardea_cinerea","Numenius_phaeopus",0.202932327985764
"Ardea_cinerea","Nycticorax_nycticorax",0.045819453895092
"Ardea_cinerea","Phalacrocorax_aristotelis",0.106364198029041
"Ardea_cinerea","Phalacrocorax_carbo",0.106364198029041
"Ardea_cinerea","Philomachus_pugnax",0.202932327985764
"Ardea_cinerea","Platalea_leucorodia",0.0872013568878174
"Ardea_cinerea","Pluvialis_apricaria",0.202932327985764
"Ardea_cinerea","Pluvialis_squatarola",0.202932327985764
"Ardea_cinerea","Podiceps_cristatus",0.21634829044342
"Ardea_cinerea","Rallus_aquaticus",0.141882419586182
"Ardea_cinerea","Recurvirostra_avosetta",0.202932327985764
"Ardea_cinerea","Rissa_tridactyla",0.202932327985764
"Ardea_cinerea","Scolopax_rusticola",0.202932327985764
"Ardea_cinerea","Somateria_mollissima",0.229098051786423
"Ardea_cinerea","Stercorarius_skua",0.202932327985764
"Ardea_cinerea","Sterna_hirundo",0.202932327985764
"Ardea_cinerea","Sterna_paradisaea",0.202932327985764
"Ardea_cinerea","Sternula_albifrons",0.202932327985764
"Ardea_cinerea","Tachybaptus_ruficollis",0.21634829044342
"Ardea_cinerea","Tadorna_tadorna",0.229098051786423
"Ardea_cinerea","Thalasseus_sandvicensis",0.202932327985764
"Ardea_cinerea","Tringa_erythropus",0.202932327985764
"Ardea_cinerea","Tringa_glareola",0.202932327985764
"Ardea_cinerea","Tringa_nebularia",0.202932327985764
"Ardea_cinerea","Tringa_ochropus",0.202932327985764
"Ardea_cinerea","Tringa_totanus",0.202932327985764
"Ardea_cinerea","Uria_aalge",0.202932327985764
"Ardea_cinerea","Vanellus_vanellus",0.202932327985764
"Ardea_purpurea","Arenaria_interpres",0.202932327985764
"Ardea_purpurea","Aythya_ferina",0.229098051786423
"Ardea_purpurea","Aythya_fuligula",0.229098051786423
"Ardea_purpurea","Botaurus_stellaris",0.0670372098684311
"Ardea_purpurea","Branta_bernicla",0.229098051786423
"Ardea_purpurea","Branta_canadensis",0.229098051786423
"Ardea_purpurea","Branta_leucopsis",0.229098051786423
"Ardea_purpurea","Bucephala_clangula",0.229098051786423
"Ardea_purpurea","Calidris_alba",0.202932327985764
"Ardea_purpurea","Calidris_alpina",0.202932327985764
"Ardea_purpurea","Calidris_canutus",0.202932327985764
"Ardea_purpurea","Calidris_ferruginea",0.202932327985764
"Ardea_purpurea","Calidris_minuta",0.202932327985764
"Ardea_purpurea","Cepphus_grylle",0.202932327985764
"Ardea_purpurea","Charadrius_alexandrinus",0.202932327985764
"Ardea_purpurea","Charadrius_dubius",0.202932327985764
"Ardea_purpurea","Charadrius_hiaticula",0.202932327985764
"Ardea_purpurea","Chlidonias_niger",0.202932327985764
"Ardea_purpurea","Ciconia_ciconia",0.124575473368168
"Ardea_purpurea","Cygnus_columbianus",0.229098051786423
"Ardea_purpurea","Cygnus_cygnus",0.229098051786423
"Ardea_purpurea","Cygnus_olor",0.229098051786423
"Ardea_purpurea","Fulica_atra",0.141882419586182
"Ardea_purpurea","Gallinago_gallinago",0.202932327985764
"Ardea_purpurea","Gallinula_chloropus",0.141882419586182
"Ardea_purpurea","Grus_grus",0.141882419586182
"Ardea_purpurea","Haematopus_ostralegus",0.202932327985764
"Ardea_purpurea","Hydroprogne_caspia",0.202932327985764
"Ardea_purpurea","Larus_argentatus",0.202932327985764
"Ardea_purpurea","Larus_canus",0.202932327985764
"Ardea_purpurea","Larus_fuscus",0.202932327985764
"Ardea_purpurea","Larus_marinus",0.202932327985764
"Ardea_purpurea","Larus_melanocephalus",0.202932327985764
"Ardea_purpurea","Larus_ridibundus",0.202932327985764
"Ardea_purpurea","Limosa_lapponica",0.202932327985764
"Ardea_purpurea","Limosa_limosa",0.202932327985764
"Ardea_purpurea","Lymnocryptes_minimus",0.202932327985764
"Ardea_purpurea","Mergus_merganser",0.229098051786423
"Ardea_purpurea","Mergus_serrator",0.229098051786423
"Ardea_purpurea","Morus_bassanus",0.106364198029041
"Ardea_purpurea","Numenius_arquata",0.202932327985764
"Ardea_purpurea","Numenius_phaeopus",0.202932327985764
"Ardea_purpurea","Nycticorax_nycticorax",0.045819453895092
"Ardea_purpurea","Phalacrocorax_aristotelis",0.106364198029041
"Ardea_purpurea","Phalacrocorax_carbo",0.106364198029041
"Ardea_purpurea","Philomachus_pugnax",0.202932327985764
"Ardea_purpurea","Platalea_leucorodia",0.0872013568878174
"Ardea_purpurea","Pluvialis_apricaria",0.202932327985764
"Ardea_purpurea","Pluvialis_squatarola",0.202932327985764
"Ardea_purpurea","Podiceps_cristatus",0.21634829044342
"Ardea_purpurea","Rallus_aquaticus",0.141882419586182
"Ardea_purpurea","Recurvirostra_avosetta",0.202932327985764
"Ardea_purpurea","Rissa_tridactyla",0.202932327985764
"Ardea_purpurea","Scolopax_rusticola",0.202932327985764
"Ardea_purpurea","Somateria_mollissima",0.229098051786423
"Ardea_purpurea","Stercorarius_skua",0.202932327985764
"Ardea_purpurea","Sterna_hirundo",0.202932327985764
"Ardea_purpurea","Sterna_paradisaea",0.202932327985764
"Ardea_purpurea","Sternula_albifrons",0.202932327985764
"Ardea_purpurea","Tachybaptus_ruficollis",0.21634829044342
"Ardea_purpurea","Tadorna_tadorna",0.229098051786423
"Ardea_purpurea","Thalasseus_sandvicensis",0.202932327985764
"Ardea_purpurea","Tringa_erythropus",0.202932327985764
"Ardea_purpurea","Tringa_glareola",0.202932327985764
"Ardea_purpurea","Tringa_nebularia",0.202932327985764
"Ardea_purpurea","Tringa_ochropus",0.202932327985764
"Ardea_purpurea","Tringa_totanus",0.202932327985764
"Ardea_purpurea","Uria_aalge",0.202932327985764
"Ardea_purpurea","Vanellus_vanellus",0.202932327985764
"Arenaria_interpres","Aythya_ferina",0.229098051786423
"Arenaria_interpres","Aythya_fuligula",0.229098051786423
"Arenaria_interpres","Botaurus_stellaris",0.202932327985764
"Arenaria_interpres","Branta_bernicla",0.229098051786423
"Arenaria_interpres","Branta_canadensis",0.229098051786423
"Arenaria_interpres","Branta_leucopsis",0.229098051786423
"Arenaria_interpres","Bucephala_clangula",0.229098051786423
"Arenaria_interpres","Calidris_alba",0.0872013568878174
"Arenaria_interpres","Calidris_alpina",0.0872013568878174
"Arenaria_interpres","Calidris_canutus",0.0872013568878174
"Arenaria_interpres","Calidris_ferruginea",0.0872013568878174
"Arenaria_interpres","Calidris_minuta",0.0872013568878174
"Arenaria_interpres","Cepphus_grylle",0.173960745334625
"Arenaria_interpres","Charadrius_alexandrinus",0.188815355300903
"Arenaria_interpres","Charadrius_dubius",0.188815355300903
"Arenaria_interpres","Charadrius_hiaticula",0.188815355300903
"Arenaria_interpres","Chlidonias_niger",0.173960745334625
"Arenaria_interpres","Ciconia_ciconia",0.202932327985764
"Arenaria_interpres","Cygnus_columbianus",0.229098051786423
"Arenaria_interpres","Cygnus_cygnus",0.229098051786423
"Arenaria_interpres","Cygnus_olor",0.229098051786423
"Arenaria_interpres","Fulica_atra",0.202932327985764
"Arenaria_interpres","Gallinago_gallinago",0.124575473368168
"Arenaria_interpres","Gallinula_chloropus",0.202932327985764
"Arenaria_interpres","Grus_grus",0.202932327985764
"Arenaria_interpres","Haematopus_ostralegus",0.188815355300903
"Arenaria_interpres","Hydroprogne_caspia",0.173960745334625
"Arenaria_interpres","Larus_argentatus",0.173960745334625
"Arenaria_interpres","Larus_canus",0.173960745334625
"Arenaria_interpres","Larus_fuscus",0.173960745334625
"Arenaria_interpres","Larus_marinus",0.173960745334625
"Arenaria_interpres","Larus_melanocephalus",0.173960745334625
"Arenaria_interpres","Larus_ridibundus",0.173960745334625
"Arenaria_interpres","Limosa_lapponica",0.141882419586182
"Arenaria_interpres","Limosa_limosa",0.141882419586182
"Arenaria_interpres","Lymnocryptes_minimus",0.124575473368168
"Arenaria_interpres","Mergus_merganser",0.229098051786423
"Arenaria_interpres","Mergus_serrator",0.229098051786423
"Arenaria_interpres","Morus_bassanus",0.202932327985764
"Arenaria_interpres","Numenius_arquata",0.158329948782921
"Arenaria_interpres","Numenius_phaeopus",0.158329948782921
"Arenaria_interpres","Nycticorax_nycticorax",0.202932327985764
"Arenaria_interpres","Phalacrocorax_aristotelis",0.202932327985764
"Arenaria_interpres","Phalacrocorax_carbo",0.202932327985764
"Arenaria_interpres","Philomachus_pugnax",0.0872013568878174
"Arenaria_interpres","Platalea_leucorodia",0.202932327985764
"Arenaria_interpres","Pluvialis_apricaria",0.188815355300903
"Arenaria_interpres","Pluvialis_squatarola",0.188815355300903
"Arenaria_interpres","Podiceps_cristatus",0.21634829044342
"Arenaria_interpres","Rallus_aquaticus",0.202932327985764
"Arenaria_interpres","Recurvirostra_avosetta",0.188815355300903
"Arenaria_interpres","Rissa_tridactyla",0.173960745334625
"Arenaria_interpres","Scolopax_rusticola",0.124575473368168
"Arenaria_interpres","Somateria_mollissima",0.229098051786423
"Arenaria_interpres","Stercorarius_skua",0.173960745334625
"Arenaria_interpres","Sterna_hirundo",0.173960745334625
"Arenaria_interpres","Sterna_paradisaea",0.173960745334625
"Arenaria_interpres","Sternula_albifrons",0.173960745334625
"Arenaria_interpres","Tachybaptus_ruficollis",0.21634829044342
"Arenaria_interpres","Tadorna_tadorna",0.229098051786423
"Arenaria_interpres","Thalasseus_sandvicensis",0.173960745334625
"Arenaria_interpres","Tringa_erythropus",0.106364198029041
"Arenaria_interpres","Tringa_glareola",0.106364198029041
"Arenaria_interpres","Tringa_nebularia",0.106364198029041
"Arenaria_interpres","Tringa_ochropus",0.106364198029041
"Arenaria_interpres","Tringa_totanus",0.106364198029041
"Arenaria_interpres","Uria_aalge",0.173960745334625
"Arenaria_interpres","Vanellus_vanellus",0.188815355300903
"Aythya_ferina","Aythya_fuligula",0.0234930273145437
"Aythya_ferina","Botaurus_stellaris",0.229098051786423
"Aythya_ferina","Branta_bernicla",0.158329948782921
"Aythya_ferina","Branta_canadensis",0.158329948782921
"Aythya_ferina","Branta_leucopsis",0.158329948782921
"Aythya_ferina","Bucephala_clangula",0.124575473368168
"Aythya_ferina","Calidris_alba",0.229098051786423
"Aythya_ferina","Calidris_alpina",0.229098051786423
"Aythya_ferina","Calidris_canutus",0.229098051786423
"Aythya_ferina","Calidris_ferruginea",0.229098051786423
"Aythya_ferina","Calidris_minuta",0.229098051786423
"Aythya_ferina","Cepphus_grylle",0.229098051786423
"Aythya_ferina","Charadrius_alexandrinus",0.229098051786423
"Aythya_ferina","Charadrius_dubius",0.229098051786423
"Aythya_ferina","Charadrius_hiaticula",0.229098051786423
"Aythya_ferina","Chlidonias_niger",0.229098051786423
"Aythya_ferina","Ciconia_ciconia",0.229098051786423
"Aythya_ferina","Cygnus_columbianus",0.158329948782921
"Aythya_ferina","Cygnus_cygnus",0.158329948782921
"Aythya_ferina","Cygnus_olor",0.158329948782921
"Aythya_ferina","Fulica_atra",0.229098051786423
"Aythya_ferina","Gallinago_gallinago",0.229098051786423
"Aythya_ferina","Gallinula_chloropus",0.229098051786423
"Aythya_ferina","Grus_grus",0.229098051786423
"Aythya_ferina","Haematopus_ostralegus",0.229098051786423
"Aythya_ferina","Hydroprogne_caspia",0.229098051786423
"Aythya_ferina","Larus_argentatus",0.229098051786423
"Aythya_ferina","Larus_canus",0.229098051786423
"Aythya_ferina","Larus_fuscus",0.229098051786423
"Aythya_ferina","Larus_marinus",0.229098051786423
"Aythya_ferina","Larus_melanocephalus",0.229098051786423
"Aythya_ferina","Larus_ridibundus",0.229098051786423
"Aythya_ferina","Limosa_lapponica",0.229098051786423
"Aythya_ferina","Limosa_limosa",0.229098051786423
"Aythya_ferina","Lymnocryptes_minimus",0.229098051786423
"Aythya_ferina","Mergus_merganser",0.124575473368168
"Aythya_ferina","Mergus_serrator",0.124575473368168
"Aythya_ferina","Morus_bassanus",0.229098051786423
"Aythya_ferina","Numenius_arquata",0.229098051786423
"Aythya_ferina","Numenius_phaeopus",0.229098051786423
"Aythya_ferina","Nycticorax_nycticorax",0.229098051786423
"Aythya_ferina","Phalacrocorax_aristotelis",0.229098051786423
"Aythya_ferina","Phalacrocorax_carbo",0.229098051786423
"Aythya_ferina","Philomachus_pugnax",0.229098051786423
"Aythya_ferina","Platalea_leucorodia",0.229098051786423
"Aythya_ferina","Pluvialis_apricaria",0.229098051786423
"Aythya_ferina","Pluvialis_squatarola",0.229098051786423
"Aythya_ferina","Podiceps_cristatus",0.229098051786423
"Aythya_ferina","Rallus_aquaticus",0.229098051786423
"Aythya_ferina","Recurvirostra_avosetta",0.229098051786423
"Aythya_ferina","Rissa_tridactyla",0.229098051786423
"Aythya_ferina","Scolopax_rusticola",0.229098051786423
"Aythya_ferina","Somateria_mollissima",0.124575473368168
"Aythya_ferina","Stercorarius_skua",0.229098051786423
"Aythya_ferina","Sterna_hirundo",0.229098051786423
"Aythya_ferina","Sterna_paradisaea",0.229098051786423
"Aythya_ferina","Sternula_albifrons",0.229098051786423
"Aythya_ferina","Tachybaptus_ruficollis",0.229098051786423
"Aythya_ferina","Tadorna_tadorna",0.141882419586182
"Aythya_ferina","Thalasseus_sandvicensis",0.229098051786423
"Aythya_ferina","Tringa_erythropus",0.229098051786423
"Aythya_ferina","Tringa_glareola",0.229098051786423
"Aythya_ferina","Tringa_nebularia",0.229098051786423
"Aythya_ferina","Tringa_ochropus",0.229098051786423
"Aythya_ferina","Tringa_totanus",0.229098051786423
"Aythya_ferina","Uria_aalge",0.229098051786423
"Aythya_ferina","Vanellus_vanellus",0.229098051786423
"Aythya_fuligula","Botaurus_stellaris",0.229098051786423
"Aythya_fuligula","Branta_bernicla",0.158329948782921
"Aythya_fuligula","Branta_canadensis",0.158329948782921
"Aythya_fuligula","Branta_leucopsis",0.158329948782921
"Aythya_fuligula","Bucephala_clangula",0.124575473368168
"Aythya_fuligula","Calidris_alba",0.229098051786423
"Aythya_fuligula","Calidris_alpina",0.229098051786423
"Aythya_fuligula","Calidris_canutus",0.229098051786423
"Aythya_fuligula","Calidris_ferruginea",0.229098051786423
"Aythya_fuligula","Calidris_minuta",0.229098051786423
"Aythya_fuligula","Cepphus_grylle",0.229098051786423
"Aythya_fuligula","Charadrius_alexandrinus",0.229098051786423
"Aythya_fuligula","Charadrius_dubius",0.229098051786423
"Aythya_fuligula","Charadrius_hiaticula",0.229098051786423
"Aythya_fuligula","Chlidonias_niger",0.229098051786423
"Aythya_fuligula","Ciconia_ciconia",0.229098051786423
"Aythya_fuligula","Cygnus_columbianus",0.158329948782921
"Aythya_fuligula","Cygnus_cygnus",0.158329948782921
"Aythya_fuligula","Cygnus_olor",0.158329948782921
"Aythya_fuligula","Fulica_atra",0.229098051786423
"Aythya_fuligula","Gallinago_gallinago",0.229098051786423
"Aythya_fuligula","Gallinula_chloropus",0.229098051786423
"Aythya_fuligula","Grus_grus",0.229098051786423
"Aythya_fuligula","Haematopus_ostralegus",0.229098051786423
"Aythya_fuligula","Hydroprogne_caspia",0.229098051786423
"Aythya_fuligula","Larus_argentatus",0.229098051786423
"Aythya_fuligula","Larus_canus",0.229098051786423
"Aythya_fuligula","Larus_fuscus",0.229098051786423
"Aythya_fuligula","Larus_marinus",0.229098051786423
"Aythya_fuligula","Larus_melanocephalus",0.229098051786423
"Aythya_fuligula","Larus_ridibundus",0.229098051786423
"Aythya_fuligula","Limosa_lapponica",0.229098051786423
"Aythya_fuligula","Limosa_limosa",0.229098051786423
"Aythya_fuligula","Lymnocryptes_minimus",0.229098051786423
"Aythya_fuligula","Mergus_merganser",0.124575473368168
"Aythya_fuligula","Mergus_serrator",0.124575473368168
"Aythya_fuligula","Morus_bassanus",0.229098051786423
"Aythya_fuligula","Numenius_arquata",0.229098051786423
"Aythya_fuligula","Numenius_phaeopus",0.229098051786423
"Aythya_fuligula","Nycticorax_nycticorax",0.229098051786423
